AMOSTRA,colony_code,mean_nerv,origin,colony_num
16,RP10,1.2364068544,Ribeirao_Preto,10
17,RP10,1.2276635106,Ribeirao_Preto,10
18,RP10,1.2303008396,Ribeirao_Preto,10
19,RP10,1.1895863548,Ribeirao_Preto,10
20,RP10,1.2224981648,Ribeirao_Preto,10
21,RP10,1.2166295102000002,Ribeirao_Preto,10
22,RP10,1.214109981,Ribeirao_Preto,10
23,RP10,1.257474377,Ribeirao_Preto,10
24,RP10,1.2149354427999999,Ribeirao_Preto,10
25,RP10,1.1931552163999999,Ribeirao_Preto,10
26,RP10,1.230533849,Ribeirao_Preto,10
27,RP10,1.2306359666,Ribeirao_Preto,10
28,RP10,1.2711039348,Ribeirao_Preto,10
29,RP10,1.2505934998000001,Ribeirao_Preto,10
30,RP10,1.2699883163999999,Ribeirao_Preto,10
31,RP10,1.2154336798000003,Ribeirao_Preto,10
32,RP10,1.1931884837999998,Ribeirao_Preto,10
33,RP10,1.2107944905999999,Ribeirao_Preto,10
34,RP10,1.2162389894,Ribeirao_Preto,10
35,RP10,1.2401999278,Ribeirao_Preto,10
36,RP10,1.2512159238,Ribeirao_Preto,10
37,RP10,1.2089959426,Ribeirao_Preto,10
38,RP10,1.224286276,Ribeirao_Preto,10
39,RP10,1.2129870902,Ribeirao_Preto,10
40,RP10,1.2210348563999998,Ribeirao_Preto,10
41,RP10,1.2422533346,Ribeirao_Preto,10
42,RP10,1.2240244193999998,Ribeirao_Preto,10
43,RP10,1.2079559352,Ribeirao_Preto,10
44,RP10,1.2105182665999998,Ribeirao_Preto,10
45,RP10,1.2469107242,Ribeirao_Preto,10
46,RP10,1.2048056678,Ribeirao_Preto,10
47,RP10,1.2425837486,Ribeirao_Preto,10
48,RP10,1.220853076,Ribeirao_Preto,10
49,RP10,1.245444003,Ribeirao_Preto,10
50,RP10,1.2121247478000001,Ribeirao_Preto,10
51,RP10,1.233616558,Ribeirao_Preto,10
52,RP10,1.2352566008,Ribeirao_Preto,10
53,RP10,1.2058120918,Ribeirao_Preto,10
54,RP10,1.2439477668,Ribeirao_Preto,10
55,RP10,1.248192086,Ribeirao_Preto,10
56,RP10,1.2818155,Ribeirao_Preto,10
57,RP10,1.2248260443999999,Ribeirao_Preto,10
58,RP10,1.2353826931999998,Ribeirao_Preto,10
59,RP10,1.240660166,Ribeirao_Preto,10
60,RP10,1.2130375401999998,Ribeirao_Preto,10
61,RP10,1.2492770951999999,Ribeirao_Preto,10
62,RP10,1.1996717149999998,Ribeirao_Preto,10
63,RP10,1.2095603152,Ribeirao_Preto,10
64,RP10,1.2139795226,Ribeirao_Preto,10
65,RP10,1.2263928568,Ribeirao_Preto,10
66,RP10,1.1974091192,Ribeirao_Preto,10
67,RP10,1.2674980722,Ribeirao_Preto,10
68,RP10,1.2262428008,Ribeirao_Preto,10
69,RP10,1.2379618338,Ribeirao_Preto,10
70,RP10,1.202141805,Ribeirao_Preto,10
71,RP10,1.2277959478,Ribeirao_Preto,10
72,RP10,1.1828727188,Ribeirao_Preto,10
73,RP10,1.2153930540000002,Ribeirao_Preto,10
74,RP10,1.2354071264,Ribeirao_Preto,10
75,RP10,1.1659760318,Ribeirao_Preto,10
76,RP10,1.2314467111999998,Ribeirao_Preto,10
77,RP10,1.2358923186,Ribeirao_Preto,10
78,RP10,1.2125870738000002,Ribeirao_Preto,10
79,RP10,1.2235663254,Ribeirao_Preto,10
80,RP10,,Ribeirao_Preto,10
81,RP10,,Ribeirao_Preto,10
82,RP10,,Ribeirao_Preto,10
83,RP10,,Ribeirao_Preto,10
84,RP10,,Ribeirao_Preto,10
85,RP10,,Ribeirao_Preto,10
86,RP10,,Ribeirao_Preto,10
87,RP10,,Ribeirao_Preto,10
88,RP10,,Ribeirao_Preto,10
89,RP10,,Ribeirao_Preto,10
90,RP10,,Ribeirao_Preto,10
91,RP10,,Ribeirao_Preto,10
92,RP10,,Ribeirao_Preto,10
93,RP10,,Ribeirao_Preto,10
94,RP10,,Ribeirao_Preto,10
95,RP10,,Ribeirao_Preto,10
96,RP10,,Ribeirao_Preto,10
97,RP10,,Ribeirao_Preto,10
98,RP10,,Ribeirao_Preto,10
99,RP10,,Ribeirao_Preto,10
100,RP10,,Ribeirao_Preto,10
1,CH11,1.2627986804,Chile,11
2,CH11,1.2346783518000002,Chile,11
3,CH11,1.216751466,Chile,11
4,CH11,1.2878382957999999,Chile,11
5,CH11,1.2660073349999998,Chile,11
6,CH11,1.2446420132,Chile,11
7,CH11,1.2651548338,Chile,11
8,CH11,1.2473334988000002,Chile,11
9,CH11,1.2610449336,Chile,11
10,CH11,1.2435454672000001,Chile,11
11,CH11,1.2625770256,Chile,11
12,CH11,1.253656486,Chile,11
13,CH11,1.268356515,Chile,11
14,CH11,1.2315549127999998,Chile,11
15,CH11,1.2371645808,Chile,11
16,CH11,1.2416429657999999,Chile,11
17,CH11,1.2790773876000001,Chile,11
18,CH11,1.2705610402,Chile,11
19,CH11,1.2416925531999998,Chile,11
20,CH11,1.2686043526,Chile,11
21,CH11,1.2509945569999998,Chile,11
22,CH11,1.2199292462,Chile,11
23,CH11,1.2485136624,Chile,11
24,CH11,1.271517023,Chile,11
25,CH11,1.2152934968,Chile,11
26,CH11,1.2278754356,Chile,11
27,CH11,1.2371230513999998,Chile,11
28,CH11,1.2247897272000001,Chile,11
29,CH11,1.2531282382,Chile,11
30,CH11,1.274617419,Chile,11
31,CH11,1.2489894042,Chile,11
32,CH11,1.278792535,Chile,11
33,CH11,1.246706128,Chile,11
34,CH11,1.2102645712,Chile,11
35,CH11,1.2359173923999998,Chile,11
36,CH11,1.2046399188,Chile,11
37,CH11,1.2209575755999997,Chile,11
38,CH11,1.2259574386,Chile,11
39,CH11,1.2672246986000002,Chile,11
40,CH11,1.2593353768,Chile,11
41,CH11,1.2425257182,Chile,11
42,CH11,1.277787644,Chile,11
43,CH11,1.2491789584,Chile,11
44,CH11,1.2483318251999997,Chile,11
45,CH11,1.2668171903999998,Chile,11
46,CH11,1.2360422288000001,Chile,11
47,CH11,1.2392864708000002,Chile,11
48,CH11,1.2784108632,Chile,11
49,CH11,1.2367161251999998,Chile,11
50,CH11,1.2601389762,Chile,11
51,CH11,1.2700804158,Chile,11
52,CH11,1.2575035688,Chile,11
53,CH11,1.2129477388,Chile,11
54,CH11,1.2739982226,Chile,11
55,CH11,1.2602348231999998,Chile,11
56,CH11,1.2413788948,Chile,11
57,CH11,1.2579753944000003,Chile,11
58,CH11,1.2245999859999999,Chile,11
59,CH11,1.2305538406,Chile,11
60,CH11,1.2274720192,Chile,11
61,CH11,1.2456890314,Chile,11
62,CH11,1.2835985070000002,Chile,11
63,CH11,1.2600309889999999,Chile,11
64,CH11,1.2598957916,Chile,11
65,CH11,1.2029073584,Chile,11
66,CH11,1.2497730975999999,Chile,11
67,CH11,1.2346275302000003,Chile,11
68,CH11,1.2223399202,Chile,11
69,CH11,1.2104844248,Chile,11
70,CH11,1.2199024332000001,Chile,11
71,CH11,1.2113762533999999,Chile,11
72,CH11,1.2895213318,Chile,11
73,CH11,1.2276944965999999,Chile,11
74,CH11,1.2591268576,Chile,11
75,CH11,1.2372829177999998,Chile,11
76,CH11,1.2673910797999999,Chile,11
77,CH11,1.2521662034,Chile,11
78,CH11,1.1923708238,Chile,11
79,CH11,1.2578081015999998,Chile,11
80,CH11,1.2258155902,Chile,11
81,CH11,1.2502387589999997,Chile,11
82,CH11,1.2235284054000002,Chile,11
83,CH11,1.2325204325999999,Chile,11
84,CH11,1.2194870781999998,Chile,11
85,CH11,1.2264841041999999,Chile,11
86,CH11,1.2220303764,Chile,11
87,CH11,1.2075390624,Chile,11
88,CH11,1.2557284938,Chile,11
89,CH11,1.2296731976,Chile,11
90,CH11,1.2144481122,Chile,11
91,CH11,1.2522834183999998,Chile,11
92,CH11,1.2258315646,Chile,11
93,CH11,1.268452707,Chile,11
94,CH11,1.2290946973999999,Chile,11
95,CH11,1.2406041834,Chile,11
96,CH11,1.21036243,Chile,11
97,CH11,1.224797461,Chile,11
98,CH11,1.222269029,Chile,11
99,CH11,1.2007523592000002,Chile,11
100,CH11,1.2309032765999999,Chile,11
1,RP11,1.2497541252,Ribeirao_Preto,11
2,RP11,1.2284271272,Ribeirao_Preto,11
3,RP11,1.1972376236,Ribeirao_Preto,11
4,RP11,1.1837786443999998,Ribeirao_Preto,11
5,RP11,1.1904760568000001,Ribeirao_Preto,11
6,RP11,1.2280363694,Ribeirao_Preto,11
7,RP11,1.1903117717999998,Ribeirao_Preto,11
8,RP11,1.2191610292,Ribeirao_Preto,11
9,RP11,1.237571359,Ribeirao_Preto,11
10,RP11,1.2356707108,Ribeirao_Preto,11
11,RP11,1.1861578985999999,Ribeirao_Preto,11
12,RP11,1.2119448338,Ribeirao_Preto,11
13,RP11,1.2406072853999999,Ribeirao_Preto,11
14,RP11,1.2351959306,Ribeirao_Preto,11
15,RP11,1.2337192552,Ribeirao_Preto,11
16,RP11,1.2068023696,Ribeirao_Preto,11
17,RP11,1.2121244888,Ribeirao_Preto,11
18,RP11,1.1600893024,Ribeirao_Preto,11
19,RP11,1.2285877883999998,Ribeirao_Preto,11
20,RP11,1.1969554932000002,Ribeirao_Preto,11
21,RP11,1.1820523488,Ribeirao_Preto,11
22,RP11,1.2402770868,Ribeirao_Preto,11
23,RP11,1.2060786104,Ribeirao_Preto,11
24,RP11,1.2253824878,Ribeirao_Preto,11
25,RP11,1.2115892424,Ribeirao_Preto,11
26,RP11,1.2506160646000002,Ribeirao_Preto,11
27,RP11,1.2209784402000001,Ribeirao_Preto,11
28,RP11,1.2129733432,Ribeirao_Preto,11
29,RP11,1.2082418412,Ribeirao_Preto,11
30,RP11,1.2363184113999999,Ribeirao_Preto,11
31,RP11,1.2275710128,Ribeirao_Preto,11
32,RP11,1.2031764918,Ribeirao_Preto,11
33,RP11,1.2237079924,Ribeirao_Preto,11
34,RP11,1.2134178982,Ribeirao_Preto,11
35,RP11,1.2342077803999998,Ribeirao_Preto,11
36,RP11,1.1764355264000002,Ribeirao_Preto,11
37,RP11,1.21421398,Ribeirao_Preto,11
38,RP11,1.2377026004,Ribeirao_Preto,11
39,RP11,1.2146470228,Ribeirao_Preto,11
40,RP11,1.2010708124,Ribeirao_Preto,11
41,RP11,1.2529020622,Ribeirao_Preto,11
42,RP11,1.2160039738,Ribeirao_Preto,11
43,RP11,1.201975792,Ribeirao_Preto,11
44,RP11,1.2110783987999998,Ribeirao_Preto,11
45,RP11,1.2401615480000001,Ribeirao_Preto,11
46,RP11,1.1839301354,Ribeirao_Preto,11
47,RP11,1.2080946878,Ribeirao_Preto,11
48,RP11,1.2143916516000002,Ribeirao_Preto,11
49,RP11,1.2127804768,Ribeirao_Preto,11
50,RP11,1.1719760062,Ribeirao_Preto,11
51,RP11,1.2425818924,Ribeirao_Preto,11
52,RP11,1.1843491492,Ribeirao_Preto,11
53,RP11,1.22848191,Ribeirao_Preto,11
54,RP11,1.1738356972,Ribeirao_Preto,11
55,RP11,1.2129214957999999,Ribeirao_Preto,11
56,RP11,1.2437916902000001,Ribeirao_Preto,11
57,RP11,1.2011692254,Ribeirao_Preto,11
58,RP11,1.217194606,Ribeirao_Preto,11
59,RP11,1.2819593254000001,Ribeirao_Preto,11
60,RP11,1.1892583922,Ribeirao_Preto,11
61,RP11,1.2240042664000002,Ribeirao_Preto,11
62,RP11,1.1882738592,Ribeirao_Preto,11
63,RP11,1.2332778616,Ribeirao_Preto,11
64,RP11,1.1977402074,Ribeirao_Preto,11
65,RP11,1.2087507628,Ribeirao_Preto,11
66,RP11,1.2043223256000002,Ribeirao_Preto,11
67,RP11,1.2114622466,Ribeirao_Preto,11
68,RP11,1.223825835,Ribeirao_Preto,11
69,RP11,1.2100801553999998,Ribeirao_Preto,11
70,RP11,1.2069809457999998,Ribeirao_Preto,11
71,RP11,1.2105288446,Ribeirao_Preto,11
72,RP11,1.1861684094,Ribeirao_Preto,11
73,RP11,1.2271785558000001,Ribeirao_Preto,11
74,RP11,1.2485827846,Ribeirao_Preto,11
75,RP11,1.1980164262,Ribeirao_Preto,11
76,RP11,1.1799043402,Ribeirao_Preto,11
77,RP11,1.2195616648,Ribeirao_Preto,11
78,RP11,1.2527478029999999,Ribeirao_Preto,11
79,RP11,1.1156595306,Ribeirao_Preto,11
80,RP11,1.2290132361999997,Ribeirao_Preto,11
81,RP11,,Ribeirao_Preto,11
82,RP11,,Ribeirao_Preto,11
83,RP11,,Ribeirao_Preto,11
84,RP11,,Ribeirao_Preto,11
85,RP11,,Ribeirao_Preto,11
86,RP11,,Ribeirao_Preto,11
87,RP11,,Ribeirao_Preto,11
88,RP11,,Ribeirao_Preto,11
89,RP11,,Ribeirao_Preto,11
90,RP11,,Ribeirao_Preto,11
91,RP11,,Ribeirao_Preto,11
92,RP11,,Ribeirao_Preto,11
93,RP11,,Ribeirao_Preto,11
94,RP11,,Ribeirao_Preto,11
95,RP11,,Ribeirao_Preto,11
96,RP11,,Ribeirao_Preto,11
97,RP11,,Ribeirao_Preto,11
98,RP11,,Ribeirao_Preto,11
99,RP11,,Ribeirao_Preto,11
100,RP11,,Ribeirao_Preto,11
1,CH12,1.3103247178,Chile,12
2,CH12,1.2332357799999998,Chile,12
3,CH12,1.2756661728,Chile,12
4,CH12,1.2250540678,Chile,12
5,CH12,1.2698377616,Chile,12
6,CH12,1.3020412468,Chile,12
7,CH12,1.3306599821999998,Chile,12
8,CH12,1.2914326606,Chile,12
9,CH12,1.3059877354,Chile,12
10,CH12,1.277794438,Chile,12
11,CH12,1.302143783,Chile,12
12,CH12,1.2537459244,Chile,12
13,CH12,1.2423885836000002,Chile,12
14,CH12,1.3008184444000002,Chile,12
15,CH12,1.2429950906,Chile,12
16,CH12,1.2814466162,Chile,12
17,CH12,1.3302130712,Chile,12
18,CH12,1.2632997882,Chile,12
19,CH12,1.3093302812,Chile,12
20,CH12,1.2897539665999997,Chile,12
21,CH12,1.2806983773999998,Chile,12
22,CH12,1.2851804336000001,Chile,12
23,CH12,1.3003604497999999,Chile,12
24,CH12,1.2976891648,Chile,12
25,CH12,1.2882780527999997,Chile,12
26,CH12,1.2678142674,Chile,12
27,CH12,1.278613591,Chile,12
28,CH12,1.2738175033999999,Chile,12
29,CH12,1.2568162396,Chile,12
30,CH12,1.3155524829999998,Chile,12
31,CH12,1.3095456128,Chile,12
32,CH12,1.2280044775999999,Chile,12
33,CH12,1.2917959724,Chile,12
34,CH12,1.3011597884,Chile,12
35,CH12,1.2899984184000002,Chile,12
36,CH12,1.2360050599999999,Chile,12
37,CH12,1.26628187,Chile,12
38,CH12,1.2385599574000001,Chile,12
39,CH12,1.2464727804,Chile,12
40,CH12,1.2932639198,Chile,12
41,CH12,1.2786535410000002,Chile,12
42,CH12,1.3239927195999999,Chile,12
43,CH12,1.3241428962,Chile,12
44,CH12,1.2924875708,Chile,12
45,CH12,1.3049308702,Chile,12
46,CH12,1.3320085663999999,Chile,12
47,CH12,1.2870875894,Chile,12
48,CH12,1.3284274468000001,Chile,12
49,CH12,1.3250965155999999,Chile,12
50,CH12,1.2809731577999999,Chile,12
51,CH12,1.3293573562,Chile,12
52,CH12,1.2940363538,Chile,12
53,CH12,1.2996752861999998,Chile,12
54,CH12,1.2262470224000002,Chile,12
55,CH12,1.3120765278,Chile,12
56,CH12,1.2521603382000002,Chile,12
57,CH12,1.267650042,Chile,12
58,CH12,1.259835863,Chile,12
59,CH12,1.3153327608,Chile,12
60,CH12,1.3255130718,Chile,12
61,CH12,1.2689083988,Chile,12
62,CH12,1.3006449253999999,Chile,12
63,CH12,1.263943333,Chile,12
64,CH12,1.2676278485999999,Chile,12
65,CH12,1.3002592871999998,Chile,12
66,CH12,1.2577837522,Chile,12
67,CH12,1.2801578358,Chile,12
68,CH12,1.260328599,Chile,12
69,CH12,1.3105467898,Chile,12
70,CH12,1.2955749616000003,Chile,12
71,CH12,1.3077158864,Chile,12
72,CH12,1.2712749008,Chile,12
73,CH12,1.2921615758,Chile,12
74,CH12,1.2848832756,Chile,12
75,CH12,1.2359490986,Chile,12
76,CH12,1.2517188216,Chile,12
77,CH12,1.265427191,Chile,12
78,CH12,1.2812590148,Chile,12
79,CH12,1.3074430985999999,Chile,12
80,CH12,1.2611372680000001,Chile,12
81,CH12,1.2793366242,Chile,12
82,CH12,1.2873089070000001,Chile,12
83,CH12,1.2958925332,Chile,12
84,CH12,1.2612165846,Chile,12
85,CH12,1.2738363838,Chile,12
86,CH12,1.2952318212,Chile,12
87,CH12,1.2754082064,Chile,12
88,CH12,1.2903012896,Chile,12
89,CH12,1.2716576661999999,Chile,12
90,CH12,1.287603415,Chile,12
91,CH12,1.2663759624000002,Chile,12
92,CH12,1.263268915,Chile,12
93,CH12,1.2998319828000002,Chile,12
94,CH12,1.31628054,Chile,12
95,CH12,1.2878151558000002,Chile,12
96,CH12,1.2512516754,Chile,12
97,CH12,1.266254542,Chile,12
98,CH12,1.2802413052,Chile,12
99,CH12,1.3172717384,Chile,12
100,CH12,1.2284035426,Chile,12
1,RP12,1.241420814,Ribeirao_Preto,12
2,RP12,1.2105817342,Ribeirao_Preto,12
3,RP12,1.2791915288,Ribeirao_Preto,12
4,RP12,1.2697962932,Ribeirao_Preto,12
5,RP12,1.259621323,Ribeirao_Preto,12
6,RP12,1.2278451016,Ribeirao_Preto,12
7,RP12,1.2176945181999999,Ribeirao_Preto,12
8,RP12,1.248959469,Ribeirao_Preto,12
9,RP12,1.2529656122,Ribeirao_Preto,12
10,RP12,1.240875989,Ribeirao_Preto,12
11,RP12,1.2487751896000001,Ribeirao_Preto,12
12,RP12,1.2231766444,Ribeirao_Preto,12
13,RP12,1.2266777378,Ribeirao_Preto,12
14,RP12,1.2674565664000002,Ribeirao_Preto,12
15,RP12,1.2336279239999999,Ribeirao_Preto,12
16,RP12,1.2586657373999999,Ribeirao_Preto,12
17,RP12,1.2442094726000001,Ribeirao_Preto,12
18,RP12,1.2431279348,Ribeirao_Preto,12
19,RP12,1.2441400852,Ribeirao_Preto,12
20,RP12,1.2245930202,Ribeirao_Preto,12
21,RP12,1.2391323161999999,Ribeirao_Preto,12
22,RP12,1.2478392862,Ribeirao_Preto,12
23,RP12,1.3225000318000002,Ribeirao_Preto,12
24,RP12,1.2498932128,Ribeirao_Preto,12
25,RP12,1.2318967984,Ribeirao_Preto,12
26,RP12,1.263675955,Ribeirao_Preto,12
27,RP12,1.2493645236,Ribeirao_Preto,12
28,RP12,1.2306478208,Ribeirao_Preto,12
29,RP12,1.2550077702,Ribeirao_Preto,12
30,RP12,1.257383022,Ribeirao_Preto,12
31,RP12,1.2228396682,Ribeirao_Preto,12
32,RP12,1.2468890034,Ribeirao_Preto,12
33,RP12,1.2220759578,Ribeirao_Preto,12
34,RP12,1.2657956479999999,Ribeirao_Preto,12
35,RP12,1.2548941754,Ribeirao_Preto,12
36,RP12,1.2690206807999997,Ribeirao_Preto,12
37,RP12,1.2267858294,Ribeirao_Preto,12
38,RP12,1.2344440669999999,Ribeirao_Preto,12
39,RP12,1.2445673396,Ribeirao_Preto,12
40,RP12,1.2295237126,Ribeirao_Preto,12
41,RP12,1.2221886752,Ribeirao_Preto,12
42,RP12,1.2176095178000002,Ribeirao_Preto,12
43,RP12,1.244550211,Ribeirao_Preto,12
44,RP12,1.2422953620000001,Ribeirao_Preto,12
45,RP12,1.2701099747999998,Ribeirao_Preto,12
46,RP12,1.2009732238000002,Ribeirao_Preto,12
47,RP12,1.2101676458,Ribeirao_Preto,12
48,RP12,1.2537764362,Ribeirao_Preto,12
49,RP12,1.2683505292,Ribeirao_Preto,12
50,RP12,1.2247966127999999,Ribeirao_Preto,12
51,RP12,1.2592601436000002,Ribeirao_Preto,12
52,RP12,1.1844680738,Ribeirao_Preto,12
53,RP12,1.21010569,Ribeirao_Preto,12
54,RP12,1.2274888618,Ribeirao_Preto,12
55,RP12,1.2711817228,Ribeirao_Preto,12
56,RP12,1.2451166886,Ribeirao_Preto,12
57,RP12,1.2719878907999997,Ribeirao_Preto,12
58,RP12,1.3036011908,Ribeirao_Preto,12
59,RP12,1.273350735,Ribeirao_Preto,12
60,RP12,1.2821760408,Ribeirao_Preto,12
61,RP12,,Ribeirao_Preto,12
62,RP12,,Ribeirao_Preto,12
63,RP12,,Ribeirao_Preto,12
64,RP12,,Ribeirao_Preto,12
65,RP12,,Ribeirao_Preto,12
66,RP12,,Ribeirao_Preto,12
67,RP12,,Ribeirao_Preto,12
68,RP12,,Ribeirao_Preto,12
69,RP12,,Ribeirao_Preto,12
70,RP12,,Ribeirao_Preto,12
71,RP12,,Ribeirao_Preto,12
72,RP12,,Ribeirao_Preto,12
73,RP12,,Ribeirao_Preto,12
74,RP12,,Ribeirao_Preto,12
75,RP12,,Ribeirao_Preto,12
76,RP12,,Ribeirao_Preto,12
77,RP12,,Ribeirao_Preto,12
78,RP12,,Ribeirao_Preto,12
79,RP12,,Ribeirao_Preto,12
80,RP12,,Ribeirao_Preto,12
81,RP12,,Ribeirao_Preto,12
82,RP12,,Ribeirao_Preto,12
83,RP12,,Ribeirao_Preto,12
84,RP12,,Ribeirao_Preto,12
85,RP12,,Ribeirao_Preto,12
86,RP12,,Ribeirao_Preto,12
87,RP12,,Ribeirao_Preto,12
88,RP12,,Ribeirao_Preto,12
89,RP12,,Ribeirao_Preto,12
90,RP12,,Ribeirao_Preto,12
91,RP12,,Ribeirao_Preto,12
92,RP12,,Ribeirao_Preto,12
93,RP12,,Ribeirao_Preto,12
94,RP12,,Ribeirao_Preto,12
95,RP12,,Ribeirao_Preto,12
96,RP12,,Ribeirao_Preto,12
97,RP12,,Ribeirao_Preto,12
98,RP12,,Ribeirao_Preto,12
99,RP12,,Ribeirao_Preto,12
100,RP12,,Ribeirao_Preto,12
